"590","Eu queria muito ter a amizade dele, mas ele sempre vem com segundas intenções, estou quase dando um fim nisso, quer dizer de outra forma, excluindo ele.","-1","2"
"591","E assim, eu tomei um NOJO dele, que nem eu entendo o porque.","-1","3"
"592","Ele enfiava a língua na minha garganta, que quase morri.","-1","3"
"593","Só de imaginar a gente ficando, da vontade de vomitar.","-1","3"
"594","Hoje eu sair com uns amigos.","0","2"
"595","Adoro eles pois são muito legais e divertidos, adoramos rir e fazer brincadeiras.","1","3"
"596","No caminho da casa dessa garota encontramos um senhor deitado no chão como se estivesse morto ou desmaiado, o estranho era que o homem estava com os olhos meio aberto e virado para cima.","0","2"
"597","Eu achei super estranho e fiquei com muito medo, mais mesmo assim passamos pelo homem e continuamos andando.","-1","3"
"598","Meus sentidos de garota diziam que tinha alguma coisa errada, entao pedir para o lucar e o victor voltar lá comigo e tentar acordar o homem para saber se ele estava vivo.","-1","3"
"599","Mais eu queria voltar mesmo assim, entao voltamos.","0","3"
"600","Os meninos tentavam acordar o homem de todas as formas de nada de homem acordar, entao eu decidi eu mesma acordar o sujeito.","0","2"
"601","Mexi nele, balancei ele, revirei ele e nada do homem acordar, até que quando eu vi uma garrafa perto da cabeça dele decidir pegar ela e derramar o liquido que estava dentro dela na cabeça do homem, foi ai que ele acordou.","0","2"
"602","Minha mãe teve uma briga daquelas comigo por causa dos horários de sono.","-1","3"
"603","Ai a chorona aqui passou a noite chorando, até ficar de olhos inchados.","-1","3"
"604","Pensando que o único meio de meus pais não brigarem comigo seria morrendo mesmo, ai não iria incomodar ninguém.","-1","3"
"605","Tomei mais um comprimido de antidepressivo (normalmente só tomo dois) e fui escutar música.","-1","3"
"606","Depois de um tempo, estava eu dançando alegremente, como se nada estivesse acontecido.","1","3"
"607","E foi assim até 5 da manhã, quando eu finalmente resolvi ir dormir.","0","3"
"608","E não, não foi o remédio, porque ele demora muito pra fazer efeito, não é assim de uma hora pra outra.","0","2"
"609","Bem, o importante é que eu estou melhor.","1","3"
"610","Hoje marquei uma consulta no ginecologista.","0","2"
"611","Nunca transamos, mas acho que tá mais perto que longe.","1","2"
"612","Eu sou virgem, ou pelo menos nunca tive penetração.","0","2"
"613","A única coisa que fizemos foi sexo oral, ele em mim.","0","3"
"614","Às vezes me sinto meio mal por ser tão dependente dos outros, não saber fazer nada sozinha.","-1","3"
"615","Fico com inveja dos meus amigos que resolvem tudo sozinhos, sabem ir pra todos os lugares, e numa boa.","-1","3"
"616","Os horários da universidade estavam péssimos.","-1","3"
"617"," Ela fica jogando na minha cara que eu não sei fazer nada, e ai eu fico com isso na cabeça, e me deixa mais impotente ainda. ","-1","3"
"618","Briguei com ele e eu exclui tudo mas na outra semana vi mais e mais desenhos pornôs.","-1","3"
"619","Ai gente não gosto disso, sei la acho uma falta de respeito comigo!","-1","3"
"620","Mas ela é muito especial ela é a minha melhor amiga.","1","3"
"621","Com o final do período na faculdade, fiquei péssima.","-1","3"
"622","Era seminário, prova e trabalho tudo junto, eu tava pra ficar louca mesmo, ainda mais eu, que detesto falar em público.","-1","3"
"623","Não tenho jeito mesmo, gaguejo, esqueço, o escambau.","-1","3"
"624","Teve uma matéria que eu atingi o limite de faltas; outra que passei pescando; teve um trabalho que eu nem sequer vi a cor, mas botaram meu nome; nos seminários me salvava por causa dos outros.","-1","3"
"625","Teve um que em cima da hora eu desisti e comecei a chorar, mas eu falei com a professora e ela me passou um trabalho alternativo enorme, pra eu não ficar com zero.","-1","3"
"626","Me sinto super mal de todo mundo apresentar bem e eu apresentar mal.","-1","3"
"627","Como é pública, o nível é bem elevado.","1","2"
"628","E meu complexo de inferioridade só aumenta nesses casos.","-1","3"
"629","Meu psicólogo me perguntou se eu queria uma segunda opinião (tanto pra ver a questão da medicação quanto pra ver se eu realmente tinha TPB-personalidade borderline) e eu concordei.","0","2"
"630","Fui na psiquiatra e ela me passou risperidona.","0","2"
"631","Eu decidi aceitar, porque eu estava terrível mesmo ( ainda to, mas pelo menos agora que eu entrei de férias deu pra dar uma aliviada).","-1","3"
"632","Sempre fui muito perfeccionista, gosto sempre de dar o melhor de mim, principalmente no quesito desempenho intelectual.","1","3"
"633","Quero compensar o que minhas colegas da faculdade fizeram por mim.","1","2"
"634","Daqui a pouco ninguém mais vai querer me chamar pros grupos, se eu continuar mal assim.","-1","3"
"635","Quero dirigir carro, ser independente, ser uma psicóloga bem sucedida.","1","2"
"636","Pelo menos as matérias da faculdade vão ser mais legaizinhas e mais a ver com o curso.","1","3"
"637","No sábado, dia 28 de julho, foi um sábado maravilhoso.","1","3"
"638","Conheci um rapaz, gentil, bonito e engraçado.","1","3"
"640","Talvez que eu o conheci duas ou mais semanas atras, não lembro.","0","3"
"641","Mas lembro perfeitamente em que ele me contou que gostava muito de mim.","1","3"
"642","Não fiquei surpresa e nada demais.","0","3"
"643","Eu já estava acostumada por saber que muitos garotos já declaravam pra mim.","1","2"
"644","Pior é que eu gostei dele também.","1","2"
"645","Pode achar que eu sou maluca, eu gostei de um garoto que conheci na internet.","1","2"
"646","Eu já cansei de correr atrás de quem não merece, agora se quiser que venha atrás de mim , você sabe onde me procurar e onde me encontrar.","-1","2"
"647","Eles não pensam como garotas. Então, não os trate como ""amigas"".","-1","2"
"648","Homens são naturalmente territoriais, são ciumentos e caçadores!","-1","3"
"649","Foi só piscar o olho, que eu me apaixonei enfim , e no meio da fumaça , ele também gosto de mim.","1","3"
"650","Sim sou uma patricinha !","0","2"
"651","Eu sou uma orgulhosa sim, não fico com todos (até porque isso é coisa de vadia), jogo bola, falo com quem fala comigo, também não sou de ter muitas amigas!","-1","2"
"652","Na minha escola é cheio de rockeiros e as patricinhas que tinham lá normalmente se tornaram umas vadias!","-1","3"
"653","Eu sou uma das únicas patricinhas de respeito, que curtem ler e que não são exemplos de putas.","-1","2"
"654","Carnaval passado teve uma comemoração na escola, estavam todas as turmas reunidas, eu preferi ir ler um livro na biblioteca, lá estava o professor de músicas mais uns três alunos rockeiros também.","0","3"
"655"," Entrei, pedi licença e fui pegar um livro de romance!","0","2"
"656","Tinha um garoto que ficava direto me olhando e isso tava me incomodando.","-1","3"
"657","Eu não me considero uma pessoa de sorte.","-1","3"
"658","Também não me considero uma pessoa com sentimentos.","-1","2"
"660","Mas, o maior deles, é o ódio.","-1","3"
"661","Muitos acham que eu estou errada, e que estou falando inúmeras bobagens, ao dizer que existe um grande ódio presente em mim.","-1","3"
"662","Mas estas pessoas são só inúmeros mortais que falam o que da na telha, literalmente, eles não sabem nada sobre mim, e muito menos, sobre o que eu penso.","-1","3"
"663","Não que eu me considere uma imortal, para mim, todos tem o mesmo destino.","0","2"
"664","Mas nos últimos tempos, vem acontecido coisas estranhas comigo.","-1","2"
"665","Minha família nunca ligou para o que acontece ou deixa de acontecer comigo.","-1","3"
"666","Alias ninguém nunca se importou em ao menos saber se eu estava bem, ou se estava precisando de ajuda.","-1","3"
"667","Ninguém nunca se importou comigo.","-1","3"
"668","Cartas de amor geralmente não começam assim, com explicações e motivos.","-1","2"
"669","Mas não teria outro modo de escrever algo que sinto sem tentar explicar ou dar motivos mesmo que amar isente qualquer tipo de explicação e não requer motivos para acontecer.","0","2"
"670","Penso que o amor surge não sei onde, cresce não sei porque e machuca sem querer você talvez seja minha única esperança... ou a última.","1","2"
"671","Não porque não possa me apaixonar novamente mas porque sempre que eu desejar uma pessoa, essa pessoa será você!","1","3"
"672","Que estará em meus sonhos você é diferente!","1","3"
"673","É o único responsável pelo que sinto eu me entrego totalmente para você, se você assim quiser posso dar seu nome para alguma estrela ou dar esta estrela para você.","1","3"
"674","Posso tentar parar o vento ou sentar na brisa da primavera posso tentar parar o sol ou fazer com que você tenha um dia perfeito posso tentar e fazer tantas coisas para você, menos que você me ame tanto quanto EU TE AMO.","1","3"
"675","Bom se amar é pensar em você 24hs por dia, sair na rua pensando que posso cruzar com você a qualquer instante e fechar os olhos e ver seu rosto, pode até ser amor!","1","3"
"676","E todos os dias olharei para céu e agradecerei por ter te encontrado e por você ter sido mais do que eu esperava vou agradecer pelo seu olhar.","1","3"
"677","Nesse terrível estado de depressão que eu me encontrava, não sabia mais o que fazer de tanto desespero, eu sentia uma dor inconsolável, doía muito, mais que tudo, ou quase tudo.","-1","3"
"678","Achei uma solução, ou melhor, na minha cabeça era a única solução.","1","3"
"679","Comecei a cortar meus pulsos a fim de trazer dor física e esquecer a dor emocional.","-1","3"
"680","Por incrível que pareça aquilo me deixava mais forte.","1","3"
"681","Minha amiga Laura, a mais burra e tapada de todas começou a se cortar no meio da sala de aula.","-1","3"
"682","PUTA QUE PARIU DE NOVO, ela foi chamada na diretoria, deu os nomes de todo mundo que estava no jogo, e todas foram chamadas, uma a uma como se fosse na delegacia.","-1","3"
"683","Ai descobriram que todas nós tínhamos nos cortado, pensaram que nos tínhamos feito alguma espécie de pacto.. chamaram nossos pais, mas só os da Laura e a minha mãe que foram lá e ficaram sabendo.","-1","3"
"684","Meu fim de semana foi razoável, digamos que esperava um pouquinho mais.","0","3"
"685","Ontem a noite meu namorado veio aqui em casa, não saímos, ficamos em casa mesmo.","0","3"
"686","E como sempre rolou mais uma DR.","-1","3"
"687","Mas dessa vez até que foi legal, conversamos bastante, acho que ele entendeu meu lado.","1","3"
"688","Na verdade acho que consegui expressar de forma clara o que eu estava sentindo.","1","3"
"689",".Foi legal, depois de muita conversa ficamos namorando, incrível como aquele garoto tem o dom de me enlouquecer e ao mesmo tempo me fazer feliz.","1","3"
"690","Os momentos ao seu lado são sempre tão perfeitos sabe.","1","3"
"691","Quando me beija é como se milhões de luzes brilhassem no meu mundo, sinto-me flutuando em seus braços.","1","3"
"692","Quando me abraça sinto-me protegida.","1","3"
"693","Como se nenhum problema externo pudesse nos atingir!","1","3"
"694","enho certeza que isso se chama AMOR.","1","3"
"695",".E é incrível como esse sentimento me faz bem e mal ao mesmo tempo.","0","2"
"696","Hoje me senti muito só e ao invés de chorar, como sempre, me automutilei.","-1","2"
"697","Me bati muito, e mordi a mim mesma 3 vezes.","-1","3"
"698","Não recomendo isso a ninguém, mas não consigo pensar em outra coisa a fazer quanto estiver triste, pois meus amigos e familiares não entendem que eu fico triste sem motivo e irão me chamar de besta e se eu contar para alguém que me automutilei irão me chamar de doente, porque é isso que o ser humano faz, julga um ao outro.","-1","3"
"699","A vida nos foi dada gratuitamente.","1","2"
"700","O poder de reação está dentro de cada um de nós.","0","2"
"701","Para ser feliz não existe poção mágica.","0","2"
"702","É preciso somente que se tenha a alma limpa e desprovida de mágoas e rancores.","0","2"
"703","Cada um é livre para cumprir a sua missão da maneira que desejar.","1","2"
"704","A Felicidade está sempre batendo a nossa porta, basta abri-la e convidá-la a entrar.","1","3"
"705","Sempre teremos almas iluminadas nos estendendo a mão.","1","3"
"706","Vivos, alegres e comunicativos, estes seres geminianos, leves e desencanados, parecem estar sempre bem com todos.","1","2"
"707","Simpáticos como eles só, sempre darão a impressão que estão se interessando por alguém, mas só estão conversando e buscando informações.","-1","2"
"708","Os geminianos sempre são muito expressivos e falam muito com as mãos, sempre contando fatos que lhes aconteceram com muita vivacidade","1","2"
"709","Seu andar é meio saltitante e alegre, e sempre fazem várias coisas ao mesmo tempo, como estudar vendo TV e falando ao telefone enquanto conversam com você.","1","3"
"710","Na realidade não é que estão seguindo a moda: eles estão sempre na moda.","1","3"
"711","Sou bem organizada, paranoica, tenho nojo de quase tudo.","-1","3"
"712","Adoro crianças , e as vezes me pareço muito com elas , adoro brincar , pular , enfim... bagunça , adoro coisas alegres e diferentes .","1","3"
"713","A verdade é que sou intensa demais e não há quem dê jeito nisso.","-1","2"
"714","Vibro com alegrias que não me pertecem.","1","3"
"715","O bom de tudo é que, toda noite antes de dormir, eu oro.","1","3"
"716","E sempre sorrio!","1","3"
"717","A saudade é a maior prova de que o passado valeu a pena.","1","3"
"718","De verdade, eu não tenho ânimo pra me arrumar, pra cuidar de mim, os pensamentos ruins tomam conta da minha cabeça e eu entro em estado de desespero.","-1","3"
"719","Eu emprestei o dinheiro para o meu pai e sinceramente, me arrependo muito disso.","-1","3"
"720","O Diego me mandou embora, não quis mais saber de mim, minha mãe virou as costas pra mim, eu só tinha meu pai e ele me pedindo pra tirar o dinheiro no banco, fazendo a maior pressão psicológica, eu não ia tirar?","-1","3"
"721","Se bem, que agora não tá diferente, porque de todo jeito ele tá comigo por piedade.","-1","3"
"722","Agora estou aqui com meus cartões todos tendo que ser parcelados (vou pagar o triplo do valor por conta dos juros), sem nenhum centavo e ainda por cima com o Diego brigando comigo e jogando na minha cara todos os dias que eu sou burra e emprestei o dinheiro pro meu pai.","-1","3"
"723","Ele não entende porque ele nunca teve que passar por uma dificuldade assim, mas eu tenho certeza que se fosse a mãe dele no lugar do meu pai, ele teria feito o mesmo.","-1","3"
"724","O Diego, por sua vez, ao invés de ser um namorado presente, que me apoia, que me aconselha e que tenta entender meu lado e me ajudar, só sabe me julgar e brigar comigo por conta disso.","-1","3"
"725","Ontem, eu estava com a minha melhor amiga na sala de aula, eu cheguei atrasada e conversei um pouco com a minha melhor amiga.","1","2"
"726","Ai chegou aquela doida que te falei naquele dia que eu paguei mico e que ela não me deixava conversar com a minha melhor amiga.","-1","2"
"727","Ai a doida falou com ela e nem entendi a conversa delas mas acabei ficando calada.","0","2"
"728","A aula de português estava chata.","-1","3"
"729","Horas foram passando, fomos pra sala de vídeo, era aula de educação de física, que droga!","-1","3"
"730","Eu queria ter ido pra quadra mas a professora queria que a gente ficasse na sala de vídeo e ver o filme chato.","-1","3"
"731","Você me prometeu, eu sei, eu me lembro, você jurou que ia ser pra sempre.","-1","2"
"732","Você jurou também, que perdoaria os meus erros e os meus defeitos, que qualquer deslize que eu tenha tido, você perdoaria, pois o bem que lhe fizera, supriria qualquer dor.","-1","2"
"733","Me perdoa, eu cometi erros imperdoáveis, assim como já perdoei, eu cometi deslizes exagerados, e não foi a primeira vez, eu menti por medo da sua reação, por medo de que você me abandonasse, lutei tanto ao lado desse medo, que de nada me adiantou, o medo só fez com que eu te perdesse.","-1","3"
"734"," Eu não consigo mais esconder a tristeza, e as lágrimas já tomaram conta dos meus olhos.","-1","3"
"735","Estou sem chão, sem rumo, sem sonhos.","-1","3"
"736","Me encontro vazia, sem esperança e depois de tudo o que eu te fiz, sem coragem pra pedir que fique comigo. ","-1","3"
"737","Eu te amo tanto, eu queria que você soubesse disso, que você percebesse os meus atos de amor, carinho, dedicação que demonstrei a ti.","1","2"
"739","Eu penso no futuro porque isso vai ser bom pra mim e pra todos que eu amo.","1","3"
"740","Eu vou me formar, trabalhar farei o possível para manter a paz em minha casa.","1","3"
"741","Eu não pretendo me comprometer seriamente com ninguém.","-1","2"
"742","Pensamos diferentes, temos objetivos diferentes.","0","2"
"743","Venho de família em que o Pai sempre sustentou a casa para criar os filhos, enquanto minha mãe ficava em casa cuidando da gente.","0","2"
"744","Não tivemos tudo, mas o essencial para nos tornarmos adultos responsável!","1","2"
"745","Eu tenho vários amigos, sou uma pessoa extrovertida, feliz, adoro ver as pessoas felizes ao meu redor, prezo muita pela Saúde, pois se tivermos ela, o resto corremos atrás.","1","3"
"746","Mas meu marido é Materialista, Mal Humorado, digo quase Bi POLAR, um bom pai sim, mas não um bom marido.","-1","3"
"747","Não tem muitos amigos, e acaba sendo até muitas vezes egoísta, se precisar, passa por cima de alguém para ganhar algo.","-1","3"
"748","Para mim as coisas mais simples da vida são as melhores, eu adoro visitas.","1","3"
"751","E deixar alguém feliz vale mais do que saber da minha vida.","1","3"
"752","Eu estou muito feliz com a aprovação, mesmo sabendo que não foi merecida de verdade.","1","3"
"753","Mas dessa vez acabou tudo bem, depois de tanta dor e tanto sofrimento pelas circunstâncias, tudo acabou, bem.","1","3"
"754","E isso me afetou muito, fiquei totalmente bravo.","-1","3"
"756","Ainda lembro das palavras doces que você dizia.","1","3"
"757","Lembro do sorriso que você abria quando me via, das explicações que você dava quando não conseguia telefonar.","1","3"
"758","Ainda me lembro das vezes que você me olhava e dizia o quanto me amava, o quanto me queria.","1","3"
"759","Ainda me lembro das vezes que você me olhava e dizia o medo que sentia de me perder.","1","2"
"760","Ainda lembro de quanta satisfação que eu tinha em te ver sorrir.","1","3"
"761","Eu ainda me lembro de tudo que vivi com você, e tenho saudades daquelas nossas noites em que você me contava suas alegrias e agonias.","1","3"
"762","Eu tenho lembrado daquelas conversas, daquelas nossas risadas e também dos nossos segredos.","1","3"
"763","Eu me recordo sempre daquele seu sorriso, quando eu chegava triste, eu me sentia abraçado por ele.","1","3"
"764","E me lembro também, como você conseguia aplacar a minha dor.","1","3"
"765","Que vontade de voltar no tempo, ter você do meu lado, com seu olhar iluminado.","1","2"
"766","Guardei todas na minha memória, não as esquecerei jamais.","1","2"
"767","Nossos rumos mudaram, mas não se perderam; ainda estou aqui, e o melhor de tudo, é que tenho certeza que você ainda está ai também.","1","2"
"768","Se precisar, me procure; se sentir saudades, ligue; se estiver com algum problema, conte comigo; e se tiver um tempo, vamos nos ver !","1","2"
"769","Não tenho mais aquela aparência tão jovem, mas o meu coração ainda é o mesmo que te amou, que te deu carinho, e adorou receber o seu.","1","2"
"770","Pode ser que nos vejamos amanhã, pode ser que só nos encontremos daqui a um ano, pode ser até que o tempo nos afaste ainda mais, mas eu quero que você saiba que hoje lembrei de você.","1","3"
"771","Prometo te amar ate o fim da minha vida, ate meu ultimo suspiro, ate a ultima batida do meu coração, ate a ultima lagrima do meu rosto.","1","3"
"772","Porque agora eu sei que é você quem meu coração realmente escolheu, que é você por quem vou lutar ate o infinito e desejarei a todo o momento em todos os sonhos em todos os desejos em todas as minhas orações.","1","3"
"773","Sinto este desejo todos os dias sabe, até mesmo quando faço, porém horas depois já estou com vontade de fazer amor gostoso.","1","3"
"774","Meu anjinho da guarda que se chamava Douglas, além de lindo era meu melhor amigo!","1","3"
"775","Pois amigos também dizem EU TE AMO!","1","3"
"776","Eu não consigo pensar nele sem dar uma risada!","1","3"
"777","Ele chamava todos os garotos de quem eu falava ser um amigo, de idiota, ele não era um amigo chato, que fica no pé, mas nunca me deixou fazer algo errado!","0","2"
"778","Ele era, e sempre será o meu melhor amigo, pois ele não está visível, mais está vivo em meu coração!","1","3"
"779","Esse é um local de muitos desabafos e eu me sinto meio ""mãezona"" de muitos que escrevem, pois sou mais velha que boa parte das meninas aqui.","0","2"
"780","Boa parte dos que ameaçam fazer, não fazem, mas se você está pensando, eu tenho um relato a dar.","0","3"
"781","Uma colega minha se matou antes dos 30 anos!","-1","3"
"782","Foi um susto para muita gente.","-1","3"
"783","Separou do marido e não aguentou!","-1","3"
"784","Aos 5 anos de idade eu quase morri!","-1","2"
"785","Tive apendicite com sérias complicações.","-1","3"
"786","Na verdade é um milagre que eu esteja viva.","1","2"
"787","E será egoísmo da sua parte deixar os outros resolverem.","-1","3"
"788","Eu não consigo ver uma loira gostosa na minha frente que eu já me excito!","1","2"
"789"," Então eu não sei mais oque fazer, me entregar pra morte ou esperar mais um pouco?","-1","3"
"790","Indiretas afetam o meu mau humor e só faz vc ser mais repugnante pra mim.","-1","3"
"791","Eu e meu namorado agora, temos ficado bastante tempo juntos, e ainda temos aquele sonho de dormi juntos, e acordar um do lado do outro, sabe.","1","3"
"792","E ainda te come COM PEGADA e depois ainda lambe os labios de bom que foi.","1","3"
"793","Foi tudo tão intenso, um mês parecia anos.","1","3"
"794","Depois de muitas lágrimas e uma festa de despedida as minhas férias acabaram, voltei pra minha realidade e então o meu romance de verão teve que chegar ao fim por conta das responsabilidades do mundo real.","-1","3"
"795","Sinto como se uma parte de mim estivesse em outro lugar.","-1","2"
"796","Ansioso por um abraço apertado e beijo na testa.","1","2"
"797"," Minha mente diz que é loucura esperar tanto tempo, mas coração diz que é possível.","1","2"
"798","Hoje senti uma saudade bem gostosa de todos e do lugar onde fiquei.","1","3"
"799","Quase dois meses me fizeram ter uma rotina, muito louca, mas uma rotina legal.","1","2"
"800","Acredito que por causa disso essas férias foram perfeitas.","1","3"
"801","Foi um presente dos céus.","1","3"
"802","Viajar com amigos, sem nenhum familiar por perto foi a melhor coisa que já fiz.","1","3"
"804","Essa liberdade ta me fazendo muito falta agora.","-1","2"
"805","Esta história fala sobre o relaciomento entre mulheres.","0","3"
"806","Acordei atrasada, com aquela vontade de ficar na cama, aquela vontade de não fazer nada, simplesmente, vegetar!","-1","2"
"807","Odeio sentir preguiça, fico me culpando por não aproveitar o mundo quando fico sem fazer nada, mas nas ultimas semanas sinto grande vontade de dormi e esquecer o mundo ao meu redor.","-1","3"
"808","Meu carro que gostaria de comprar vai ter que esperar afinal não sabia que coisas para casa saiam tão caro, tudo parecia um sonho ou melhor um pesadelo.","-1","3"
"809","Chegando lá, Helen me recebeu com um sorriso, mas alguma coisa em seu olhar estava diferente, logo me disse que a Erika estava lá com uma amigas desmontando os moveis.","0","2"
"810","Assim que subir a Erika vai te olhar com aqueles olhos de reprovação.","-1","3"
"811","Ao cair da noite nos dirigimos ao hotel mais próximo da casa, com uma boa aparência, ficava mais a vontade para passar a noite.","0","2"
"812","Subimos as escadas entramos no quarto 42, um espelho na frente, banheiro amplo com ceramica antiga, no quarto uma enorme cama, o ambiente era parecido com um Motel, mas um pouco menos atrevido.","0","2"
"813","Ela foi tirando a blusa em direção ao banheiro, fiquei olhando suas curvas, não era magra mas também não estava a cima do peso, quando ouvi o chuveiro ligar sentir meu corpo mais quente, sabia que era os primeiros sintomas que meu corpo dava de excitação.","1","3"
"814","Entrei no banheiro e fui tirando minha roupa, olhando nos olhos dela perguntei se eu podia entrar, balançou a cabeça com um sorriso malicioso e fez um gesto que sim, passou a mão pelo meu corpo.","1","3"
"815","Acordamos bem cedo, voltamos para casa dela, logo chegaria o caminhão para levar a mudança, tinha assumido uma responsabilidade grande.","0","2"
"816","Vendo aquelas malas todas arrumadas, me dei conta do que estava fazendo e que realmente era uma loucura na qual eu estava começando a gosta.","1","2"
"817","Já tinha amado alguém que nunca me amou, fiz de tudo pela minha ex, e de um dia para o outro ela me deixou, dói de mais amar e ter que viver de migalhas, e nesta minha vida curta já sofri demais, então por que não corresponder a Helen?","-1","2"
"818","Porque não fazer ela feliz, já que ela também estava disposta a me fazer feliz.","1","3"
"819","Agora com o coração mais aberto, seguia com o caminhão em direção a nova casa, depois de trinta minutos estávamos próximas.","1","2"
"820","A vida foi cruel comigo, desde de pequena já trabalhando como engraxate, passando fome e vendo todos com pai e mãe, e eu órfã com pais vivos.","-1","3"
"821","Percebi que quase não batia sol, e que a maior dificuldade seria as roupas, percebi que a Helen não estava feliz, mas sabia eu que ajudaria ela, meu dinheiro já estava acabando, ela com o nome sujo e atolado de contas não poderia me ajudar tão cedo.","-1","3"
"822","Mal começamos e os problemas financeiros começaram.","-1","3"
"823","A maturidade bateu em minha porta cedo, eu tinha que colocar comida na mesa cedo.","0","2"
"824","Enquanto eu tiver forças luto, acho que até por isso consegui bom emprego cedo, me relaciono muito bem com as pessoas, lógico que a beleza de descendente de índio com italiano faz a diferença.","1","2"
"825","Naquela noite dormi com ela, as brigas em minha casa estavam constante, não conseguia participar de minhas aulas , estava distante de minha família, e para ajudar eu e minha mãe batemos muito de frente.","-1","3"
"826","Voltei a morar com ela tinha 11 anos quando fui abandonada pela minha tia, foi muito difícil nosso relacionamento, ela repetia milhões de vezes que eu não era filha dela, que eu era um erro que aconteceu.","-1","3"
"827","Até que não aguentei mais e comecei a bater de frente, sai de casa sem rumo, muitas vezes, e pela primeira vez aos doze anos conheci o que era a depressão.","-1","3"
"828","Minha mãe ligava falando um monte, que eu era uma irresponsável e que as coisas não poderiam ficar assim.","-1","3"
"829","O nosso primeiro final de semana chegou, fiz a feira, preparei o almoço, lavei roupa, nossa estava tudo tão gostoso, e ela tão feliz, apesar de tudo ela sempre me falava que estava feliz, e pedia todos os dias para eu me casar com ela.","1","3"
"830","Lembro somente de ouvir o telefone ser desligado, sabia que tinha perdido minha família naquele momento.","-1","2"
"831","Aquele dia na parte da manhã foi torturante, sabia que minha mãe falaria um monte, ela estoura do nada e não para mais, quando briga com meu pai quase bate nele.","-1","3"
"832","Neste momento senti minha vida acabar, meu coração estava partido em bilhões de pedaços, tudo que conquistei pedir, tudo que já fui não era mais, as lagrimas escorriam do meu rosto.","-1","3"
"833","Sentia raiva de mim mesmo, de estar largando tudo por outra pessoa, de deixar ela falar assim comigo, de falar assim dela.","-1","3"
"834","Voltei para o serviço ouvindo somente os martírios dela, tentando disfarçar minha cara de choro, mas no fundo, estava mais perdida do que puta em convenio.","-1","3"
"835","O ponteiro das seis bateu, e o táxi estava a me esperar, entrei dentro de casa novamente, esperando que tudo fosse um sonho.","0","2"
"836","u queria morrer, não sabia nomear o que estava a senti, era uma mistura de medo, de desespero, e uma enorme sensação de solidão, sempre fui solitária.","-1","3"
"837","Nossa como você esta magra, bonita. Vamos sair para comprar calças, sempre faço isso com sua irmã, acho que podemos fazer.","1","3"
"838","Foi maravilhoso, perfeito, por um momento consegui a atenção que minha irmã tinha sem esforços.","1","3"
"839","Agora depois de três anos me vejo em frente ao lavabo, não fiz nenhum tipo de força simplesmente vomitei como nos velhos tempos.","-1","2"
"840","Não conseguia responder, não chorava, não sorria, simplesmente sentei no chão do banheiro olhando para o nada, com uma eterna sensação de bem estar em meio ao vazio que me atormentava.","-1","3"
"841","Acordei com Helen me olhando, sabia que ela também não estava bem, mas naquele momento era a única pessoa que eu tinha e eu era a única pessoa que ela tinha, tomei banho, me troquei e já estava a sair.","-1","3"
"842","Tudo vai ficar bem! Chegarei mais cedo hoje, vou preparar o macarrão que tanto você gosta, quer tomar alguma coisa, dormiu sem comer nada.","1","3"
"843","Durante o dia, conseguia ver meu irmão pela janela, um belo menino loiro, somos bem mais que irmão, compartilhamos segredo, ele é meu cúmplice e sou a dele.","1","3"
"844","E assim passou mais um mês, não comia, não vivia, vegetava, e ao final do dia vomitava, a Helen se trancava no mundo de contas usando meu cartão, também já não estava se importando com nada.","-1","3"
"845","Meu tio estava voltando do Paraná de onde minha tia que me criou morava, pediu para conversar comigo um assunto muito delicado.","0","2"
"846","A noite estava chegando quando ouvi o batido na porta.","0","3"
"847","Lógico, voltei de viagem porque gostaria de saber como esta, trouxe noticias desagradáveis sobre sua tia.","-1","3"
"848","Você sempre será aquela menininha de cabelos loiros e um sorriso no rosto mais lindo do universo, eu amo você, não esqueça.","1","3"
"849","Fechei a porta, a Helen me olhava assustada, não disse nada só me direcionei para o banheiro, liguei o chuveiro, entrei com roupa e tudo, as lagrimas se misturavam com a água do chuveiro, a porta se abre.","-1","3"
"850","Não consigo, a minha vida acabou, não sei o que fazer.","-1","3"
"851","Na semana seguinte estava chovendo muito, acordei durante a noite assustada, a casa estava cheia de água, na altura da cama.","-1","2"
"853","Em poucos minutos, Helen gozou de um jeito que nunca tinha visto, era verdadeiro, era muito mais do que um simples sexo.","1","3"
"854","Depois desta experiência, toda vez ela queria que eu fosse um homem na cama, e logo comecei a questionar o porque destas atitudes.","0","2"
"855","Dois dias depois da enchente comecei a ter dores musculares fortes, e febre não era constante, passaram se sete dias, fui trabalhar meu olho estava enorme, pensei estar com conjuntivite, pedi licença do serviço, e quando estava saindo tive uma grande surpresa, era minha irmã me olhando.","-1","2"
"856","Meu Deus, por isso ta tão vermelha acho que esta com febre, mas pq não vai ao convenio?","-1","2"
"857","Ele me deu um grande abraço, um beijo e disse que me amava, abri um sorriso.","1","3"
"859","Todos na sala, inclusive meu pai, se levantou, a preocupação era visível na cara de todos.","-1","2"
"860","Lá consegui me reaproximar da minha família e fazer com que a Helena se aproximasse também.","1","2"
"861","Tenho tudo que uma pequena adolescente pode ter, amigos, pessoas q me amam, ""dinheiro"", popularidade, tenho tudo.","1","3"
"862","Não tenho o toque da sua mão deslizando meu corpo, não tenho seus abraços, não tenho seus beijos, não tenho você em minha vida.","-1","3"
